SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,MonthlyDataUsageGB,NumberOfComplaints,SatisfactionScore,AvgCallDuration,Gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
-0.966712755452636,-1.1669091635628053,-0.4665100379813379,-0.828418380912083,1.5123925348214078,1.0291405267407074,-0.18233833373403058,-0.5458245563967689,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
-0.966712755452636,0.6221673988124891,-0.7139582332689866,0.029359477938196828,-1.2013706394294934,1.7170292305578796,-0.18233833373403058,2.280318487964504e-16,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,No
1.0344334388468663,-1.505383107795969,0.8935725532359382,-0.8467194137115968,-1.0915954092107585,-1.3784699366193955,-3.316841084246136e-16,-0.9694472679699422,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No
1.0344334388468663,-1.360322845981756,-0.9052805183558705,-1.1253756273281237,0.0,0.0,0.9379909865953233,0.30142086674957813,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.966712755452636,-1.360322845981756,-1.3076927047009768,-1.1349593514459058,1.3958963721403013,1.0291405267407074,0.9379909865953233,1.4503370087434877,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,No
1.0344334388468663,0.33204687518406295,1.1830269328876815,0.9826556520389154,0.0,1.7170292305578796,-0.9292245472869332,0.9368549341093382,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
1.0344334388468663,-1.3119694253770182,0.3637298412148819,-0.8211362389035632,-0.5763239204289419,-1.0345255847108095,-1.6761107608398358,-1.5599516537992144,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,No
-0.966712755452636,0.42875371639353826,1.4714223331016745,1.42300731083732,-1.5613139113031682,0.6851961748321213,-1.3026676540633844,2.280318487964504e-16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.0344334388468663,0.18698661336984987,0.6877775491664673,0.4287344705003394,0.0,1.3730848786492935,-0.18233833373403058,2.280318487964504e-16,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,No
1.0344334388468663,-1.07020232235333,1.4668334222047568,-0.566962905645607,0.44824489494591685,0.0,-1.6761107608398358,2.280318487964504e-16,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.966712755452636,0.3804002957888006,-0.36378903251956063,0.10203206592395056,-0.21339356746087976,0.0,1.3114340933717745,-0.3211761487443284,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.966712755452636,1.395822128488292,0.10004396121506173,1.0143568892205297,-0.2888173650941601,0.3412518229235351,0.9379909865953233,-1.7460889058540934,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,No
-0.966712755452636,-0.24819417207278927,-0.8459776698418549,-0.5136756986124603,-1.5919314925206385,-0.6905812328022233,-0.18233833373403058,-1.1427474681589678,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,No
1.0344334388468663,0.13863319276511218,0.501044174976501,0.2514594937659277,1.0800125464088397,-0.6905812328022233,-1.6761107608398358,1.386151749414219,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,No
-0.966712755452636,-1.6987967902149197,-0.7633772736973329,-1.2604779655985967,1.1367670872021993,-0.6905812328022233,0.564547879818872,1.2192700751581202,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,No
-0.966712755452636,0.9122879224409152,-0.8784530392661966,-2.417178676754318e-16,-0.030434850429655005,-1.0345255847108095,1.684877200148226,-0.11578331889066862,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,No
-0.966712755452636,-1.3119694253770182,-1.3429920192926528,-1.1894000072497448,-1.4754353298395322,-0.3466368808936371,-1.3026676540633844,-1.617718387195556,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Yes
1.0344334388468663,1.0089947636503904,1.3598764989919785,2.197630549555276,-0.6913265425628546,-0.0026925289850509857,-0.9292245472869332,-1.283955038683359,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
-0.966712755452636,0.5738139782077514,0.49963220239283423,0.7390440824093741,-0.8832465028772414,1.3730848786492935,-1.6761107608398358,1.8739597203166614,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No
1.0344334388468663,-1.1185557429580675,1.3863509849357354,-0.648682359104719,0.0,-0.6905812328022233,1.3114340933717745,-0.5458245563967689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.0344334388468663,-0.7800817987249038,-0.25012523953436394,-0.6042453465563793,1.787203995505043,1.0291405267407074,-0.18233833373403058,1.5722890014690982,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,Yes
-0.966712755452636,0.0,0.0,-1.3030120534468999,0.0,0.0,-3.316841084246136e-16,2.280318487964504e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,No
1.0344334388468663,1.0089947636503904,0.026974380010292665,0.9522673265916834,-1.5262157084441168,-1.0345255847108095,-1.3026676540633844,1.1486662898959248,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
-0.966712755452636,-0.9734954811438545,-0.6045303580347909,-0.9606238086755171,1.6363564002384823,-1.3784699366193955,-1.6761107608398358,0.1858873999568942,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,No
-0.966712755452636,-1.021848901748592,0.7389615553243976,-2.417178676754318e-16,0.4564593679554818,0.3412518229235351,-3.316841084246136e-16,0.6416027411947021,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,No
-0.966712755452636,-1.021848901748592,0.7491983565559833,-0.7293865650283367,0.44077719220994854,0.0,0.9379909865953233,0.7314621042556781,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,No
-0.966712755452636,1.7342960727214558,0.5021031544142514,2.009150641905565,0.5259090033999876,1.3730848786492935,-0.9292245472869332,0.38486170387762725,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
1.0344334388468663,-1.360322845981756,-0.5671130845676142,-1.1203472285397589,-0.10436510751574178,-0.6905812328022233,-0.18233833373403058,-0.30192057094554775,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,No
-0.966712755452636,0.18698661336984987,-0.08774839241265432,-0.01819237783422521,0.0,1.3730848786492935,-0.18233833373403058,1.52735931993861,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.966712755452636,-0.5383146957012154,-0.1283426041930819,-0.33971755152280514,-0.09615063450617664,-0.6905812328022233,1.3114340933717745,2.280318487964504e-16,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No
1.0344334388468663,0.8639345018361775,-0.8459776698418549,-0.013392542627149881,1.629635467776111,2.060973582466466,1.684877200148226,-0.5843357119943302,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.0344334388468663,1.0573481842551282,-1.4750114558655207,-2.417178676754318e-16,0.6849710716761137,1.3730848786492935,-0.18233833373403058,0.8919252525788499,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.0344334388468663,-0.44160785449174,-0.548404447834026,-0.6102783620159924,1.1703717495140569,-0.6905812328022233,-0.5557814405104818,-0.1799685782199373,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
1.0344334388468663,-0.4899612750964777,0.166053679501496,-0.2800890339669108,-0.1364762292804056,0.3412518229235351,-0.18233833373403058,1.8482856165849535,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,No
1.0344334388468663,-1.6504433696101821,-1.1096635498416745,-1.0808323061373237,0.07710006896828916,-0.3466368808936371,-1.6761107608398358,0.17946887402396725,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Yes
-0.966712755452636,-1.4570296871912314,0.09157212571305967,-1.1457975175447173,-1.2738073559683865,1.0291405267407074,0.564547879818872,1.469592586542268,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,No
1.0344334388468663,0.13863319276511218,-0.6917196650762306,-0.331473316300021,0.0,0.3412518229235351,-1.6761107608398358,-0.6549394972565256,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,No
-0.966712755452636,1.250761866674079,-1.3945290185964996,-0.3289006471524856,0.0,1.0291405267407074,-3.316841084246136e-16,2.280318487964504e-16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,No
-0.966712755452636,0.3804002957888006,-0.11175192633499423,-2.417178676754318e-16,0.0,-1.7224142885279816,-0.9292245472869332,-1.0079584235675034,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yes
-0.966712755452636,1.7342960727214558,-0.8798650118498635,0.3474349361789451,-0.6009673394576376,-0.6905812328022233,-0.18233833373403058,0.2757467630178703,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.966712755452636,-0.24819417207278927,-1.3694665052364097,-0.800140282017685,1.4250204128105777,0.0,0.9379909865953233,1.2577812307556817,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
-0.966712755452636,-0.7317283781201661,-1.1138994675926754,-0.9049978115082471,1.6878835491166642,-1.7224142885279816,-1.3026676540633844,-1.1876771496894558,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.966712755452636,1.685942652116718,1.3249301775462188,2.8433120358333244,-1.8107351826845115,1.7170292305578796,-1.6761107608398358,-0.8218211715126243,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No
1.0344334388468663,-1.1669091635628053,1.376114183704149,-0.3621327287855263,0.0,-0.3466368808936371,-1.6761107608398358,1.8354485647191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,No
1.0344334388468663,0.5738139782077514,0.08945416683755904,0.380874319664783,-0.6965539344780324,1.0291405267407074,-0.9292245472869332,1.4567555346764147,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No
-0.966712755452636,-1.4570296871912314,1.4484777786170848,-1.0878911999966774,0.0,0.6851961748321213,0.1911047730424207,1.6364742607983669,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No
1.0344334388468663,0.18698661336984987,0.6295336800902016,0.45017692368455037,-1.685277776720243,-0.3466368808936371,0.1911047730424207,-0.19280563008579102,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
1.0344334388468663,1.540882390302505,1.1816149603040143,2.2610649165112426,0.9396197349726344,0.6851961748321213,-0.5557814405104818,-1.2646994608845783,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,No
1.0344334388468663,1.6375892315119804,0.8406235813484243,2.220896195957678,-1.1266936120698097,-0.3466368808936371,0.9379909865953233,-0.3789428821406701,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.966712755452636,-0.10313391025857623,-0.9815270378738905,-0.6117719984425574,-1.1139985174186635,0.3412518229235351,0.564547879818872,2.280318487964504e-16,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,No
-0.966712755452636,-0.05478048965383854,-0.6966615691190652,-0.4073830024486862,0.0,1.3730848786492935,-3.316841084246136e-16,-1.084980734762626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
-0.966712755452636,0.0,0.0,-1.2922217262371953,0.0,0.0,-3.316841084246136e-16,2.280318487964504e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Yes
1.0344334388468663,-1.021848901748592,1.5289602158861062,-0.4858122034236567,-1.6337506278420613,-0.0026925289850509857,0.9379909865953233,0.6672768449264095,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,No
1.0344334388468663,0.6221673988124891,-1.0348290029073213,-0.3227028532970592,-1.070685841550047,-1.7224142885279816,-1.3026676540633844,-0.5843357119943302,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No
1.0344334388468663,-0.8767886399343792,-0.583703762425702,-0.6789909530701058,0.14654970441279497,-1.7224142885279816,0.564547879818872,-0.8988434827077467,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No
-0.966712755452636,-1.4570296871912314,-0.5635831531084469,-1.0595174233240652,-1.2640993424116278,1.0291405267407074,0.564547879818872,1.7712633053898312,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,No
1.0344334388468663,-0.5383146957012154,-0.8339759028806849,-0.8728766551889149,1.682656157201486,-0.0026925289850509857,-0.9292245472869332,1.09731808243251,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No
-0.966712755452636,0.9606413430456529,1.5861451055246214,2.441996910546284,-1.5486188166520218,-0.3466368808936371,-1.6761107608398358,2.280318487964504e-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,No
-0.966712755452636,1.0573481842551282,1.3274011295676365,2.0729251965174047,-0.5009001227956615,1.3730848786492935,-1.6761107608398358,1.09731808243251,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
-0.966712755452636,1.5892358109072426,-1.392411059720999,-0.29292580254397316,-0.18202921596981275,1.7170292305578796,1.684877200148226,-1.7653444836528742,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,No
-0.966712755452636,-1.6504433696101821,-1.5960881049149698,-1.1614620960112192,-0.9825669492656206,-0.6905812328022233,0.564547879818872,-1.277536512750432,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.0344334388468663,0.42875371639353826,-0.4887486061740936,0.058440207083169,-0.8488950702917869,2.060973582466466,1.3114340933717745,0.7250435783227512,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,No
1.0344334388468663,-1.07020232235333,1.708986720303654,-0.59592137985175,1.474307250867969,1.0291405267407074,-1.3026676540633844,-1.4059070314089692,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,No
-0.966712755452636,0.0,0.0,-1.3030120534468999,0.0,0.0,-3.316841084246136e-16,2.280318487964504e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,No
-0.966712755452636,1.395822128488292,-0.30483917715146164,1.048731788760017,0.09427578526101647,-1.3784699366193955,-3.316841084246136e-16,2.280318487964504e-16,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,No
-0.966712755452636,0.9122879224409152,-0.026327585023138266,0.560594395175778,1.7767492116746875,-0.0026925289850509857,-1.6761107608398358,1.2577812307556817,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,No
1.0344334388468663,-0.3932544338870023,1.0326518527271416,0.353345696699729,0.0,0.6851961748321213,0.1911047730424207,2.280318487964504e-16,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
1.0344334388468663,-1.6987967902149197,0.5847035505587733,-1.0665284782943116,-1.2827685992515487,0.3412518229235351,1.684877200148226,-0.7768914899821363,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
1.0344334388468663,0.04192635155563682,0.44774220994307057,0.5644693451934503,-0.6510009477886255,0.3412518229235351,-3.316841084246136e-16,2.280318487964504e-16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,No
-0.966712755452636,-0.8284352193296415,0.712840062526557,-0.45838457366893987,0.628963301156351,-0.0026925289850509857,-1.3026676540633844,2.280318487964504e-16,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Yes
-0.966712755452636,0.6705208194172267,-0.9476396958658815,-0.25708915917065883,-1.4022518430270423,-1.3784699366193955,-0.18233833373403058,0.4747210669386034,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,No
1.0344334388468663,-1.4086762665864936,-1.4563028191319325,-1.3030120534468999,-1.617321681822931,-1.0345255847108095,-3.316841084246136e-16,-0.24415383754920603,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1.0344334388468663,1.5892358109072426,1.1798499945744305,2.4528510229414646,-0.6285978395807204,0.6851961748321213,0.564547879818872,0.648021267127629,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,No
-0.966712755452636,-1.6987967902149197,1.1791440082825972,-1.2045861968251763,-1.5418978841896507,-0.3466368808936371,-1.3026676540633844,-0.5008948748662808,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Yes
-0.966712755452636,-1.7471502108196575,1.2758641302637892,-1.133678332304261,-0.5255435418243571,-1.3784699366193955,0.1911047730424207,1.5915445792678786,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
